Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45)
1.1605663184707479e-15,0.05497191311922635,3.0136070410416136e-13,0.938,0.0,0.0,0.035216607449537106,0.009999999999976373,0.049999999969522625,3.851223018849395e-80,7.7060818394383e-77,0.0019999999984452437,4.271154528648714e-119,1.391829159864161e-97,3.047694777286497e-11,2.9428500714580066e-58,4.724891466190115e-14,2.1404009705514834e-39,4.400974138683227e-16,1.253835455234448e-12,3.009206066902812e-13,1.3527167034641319e-27,9.010362976068888e-114,2.6294329655567627e-81,5.904238727831884e-55,9.689825655770735e-73
1.448737974659322e-15,0.05497191311922635,3.7618935602422005e-13,0.938,0.0,0.0,0.03521660744149699,0.009999999999970506,0.049999999961955116,8.715705300374809e-80,2.502909346884402e-76,0.0019999999980591936,3.0575087454045883e-118,6.203471916529119e-97,3.8044341571712204e-11,8.40104423415706e-58,5.898094389529216e-14,4.07324645843836e-39,5.493747540973027e-16,1.5651659560112186e-12,3.7563998127010193e-13,2.1081300984553132e-27,6.076206975702023e-113,1.0703167443187973e-80,1.6509866542594033e-54,1.68653087304974e-72
2.0250812870364704e-15,0.05497191311922635,5.258466597235916e-13,0.938,0.0,0.0,0.0352166074254169,0.009999999999958775,0.04999999994682025,2.190009383134621e-79,1.643897142915374e-75,0.001999999997287094,8.69733752427943e-117,7.668919237061198e-96,5.317899532690814e-11,4.360492889953656e-57,8.244500234598789e-14,1.0807733571941115e-38,7.679294343507165e-16,2.1878268067990314e-12,5.250787302891908e-13,4.1200558657103054e-27,1.4097752645229123e-111,1.0945505673636369e-79,8.198864879969128e-54,2.44170376031261e-72
2.6014245994136187e-15,0.05497191311922635,6.755039632352962e-13,0.938,0.0,0.0,0.035216607409336985,0.009999999999947043,0.04999999993168556,3.612757406968591e-79,6.53730886588757e-75,0.0019999999965149952,6.906865906735812e-116,4.3274310078790066e-95,6.831347062719564e-11,1.4768928449146778e-56,1.0590906077523751e-13,2.2584261627289896e-38,9.864841143293251e-16,2.8104874565659317e-12,6.745174791208679e-13,6.800520734982477e-27,1.0361808237962113e-110,5.407890724931627e-79,2.6783612846095604e-53,2.499078077532957e-72
3.177767911790767e-15,0.05497191311922635,8.251612665593258e-13,0.938,0.0,0.0,0.03521660739325725,0.00999999999993531,0.04999999991655105,5.012280991629009e-79,2.0234914643601216e-74,0.001999999995742896,3.9735592716151263e-115,1.7920960152874307e-94,8.344776747476026e-11,3.9846164608762445e-56,1.2937311918304378e-13,4.091849281928288e-38,1.2050387940305442e-15,3.4331479053119933e-12,8.239562277651233e-13,1.0150031426538116e-26,5.519815465195046e-110,1.99812519392752e-78,6.978056380445932e-53,2.486708417355733e-72
4.330454536545064e-15,0.05497191311922635,1.1244758726443307e-12,0.938,0.0,0.0,0.035216607361098315,0.009999999999911847,0.049999999886282544,7.713633107677885e-79,1.610734204115388e-73,0.001999999994198698,2.044170085885224e-113,3.5927631143437954e-93,1.1371582582022565e-10,2.1703022198498278e-55,1.7630123593433718e-13,1.0316972396655104e-37,1.6421481525907535e-15,4.678468199741884e-12,1.1228337244913299e-12,1.8858162600748307e-26,1.4713043043696647e-108,2.449449399200619e-77,3.400294726297689e-52,1.9997419711201707e-72
5.48314116129936e-15,0.05497191311922635,1.4237904779785481e-12,0.938,0.0,0.0,0.035216607328940094,0.009999999999888383,0.04999999985601476,9.670478895480977e-79,7.032418775083059e-73,0.001999999992654501,1.9277462558030097e-112,2.3599477098837936e-92,1.439831703802325e-10,7.620705205790486e-55,2.2322935259988976e-13,2.0932783337342753e-37,2.079257510011323e-15,5.923787690089269e-12,1.421711220467732e-12,3.0248374832510986e-26,1.1845303711850784e-107,1.3201649854343443e-76,1.1004839923165136e-51,1.1864222143122575e-72
7.788514410807953e-15,0.05497191311922635,2.0224196863943883e-12,0.938,0.0,0.0,0.0352166072646258,0.009999999999841455,0.049999999795481344,1.1929928030029823e-78,7.622131234619852e-72,0.0019999999895661093,1.1690237425987242e-110,6.142243191745201e-91,2.045157182110494e-10,5.461411392506461e-54,3.17085585673858e-13,6.001851785507573e-37,2.953476221354084e-15,8.41442425853877e-12,2.0194662101708144e-12,6.10906210877442e-26,4.2327559740573733e-106,2.1382617613710334e-75,6.592043512008877e-51,1.0951611243663771e-73
1.0093887660316546e-14,0.05497191311922635,2.621048891806379e-12,0.938,0.0,0.0,0.03521660720031436,0.009999999999794527,0.04999999973495076,2.0583983812795308e-78,3.831747746843346e-71,0.001999999986477721,1.267880917885238e-109,4.566748086951808e-90,2.650454111018514e-10,2.2077479792404753e-53,4.109418184051204e-13,1.3074473310282533e-36,3.8276949278995746e-15,1.0905057610665007e-11,2.61722119687375e-12,1.0270799337693881e-25,3.999785842319006e-105,1.323047393418447e-74,2.366512687323399e-50,5.597414629011163e-72
1.239926090982514e-14,0.05497191311922635,3.2196780942140554e-12,0.938,0.0,0.0,0.03521660713600578,0.0099999999997476,0.049999999674423055,4.391759052557895e-78,1.3650913814628354e-70,0.0019999999833893354,8.590414368512699e-109,2.2137864114437913e-89,3.2557224918724825e-10,6.678941108462386e-53,5.047980507938487e-13,2.4253449469003857e-36,4.70191362948857e-15,1.3395687746472473e-11,3.2149761805759186e-12,1.5513170924988192e-25,2.4525587487915607e-104,5.60237495864247e-74,6.487752488046991e-50,1.3305660338288395e-71
1.7010007408842326e-14,0.05497191311922635,4.416936490014599e-12,0.938,0.0,0.0,0.035216607007397184,0.009999999999653744,0.049999999553376195,1.3052013106177993e-77,1.1996243473869805e-69,0.0019999999772125753,3.789675580846739e-107,4.274347929149925e-88,4.466173614803341e-10,4.1253856406646345e-52,6.925105145443909e-13,6.27208237719051e-36,6.450351017160046e-15,1.8376938369149138e-11,4.410486138975477e-12,2.9252306812989656e-25,6.784737115249042e-103,7.261356691608104e-73,3.2183376614597742e-49,2.506724832730869e-71
2.62315004068767e-14,0.05497191311922635,6.8114532455433955e-12,0.938,0.0,0.0,0.035216606750214284,0.009999999999466032,0.049999999311316726,6.4700922234680475e-77,2.8165127552426905e-68,0.001999999964859093,6.97746602599519e-105,3.0143090641130815e-86,6.886733343250713e-10,5.580758831434174e-51,1.0679354379426295e-12,2.3080598143577716e-35,9.947225726017461e-15,2.833940101887552e-11,6.8015060197381025e-12,6.983558209049941e-25,6.441241963260596e-101,2.745305020344134e-71,2.9716536369387587e-48,7.715713457938662e-71
3.545299340491107e-14,0.05497191311922635,9.205969952950939e-12,0.938,0.0,0.0,0.03521660649307711,0.009999999999278319,0.04999999906930292,1.5627742644028955e-75,1.8661701804245654e-67,0.001999999952505662,1.0140084950796411e-103,2.919948886990699e-85,9.306836453604292e-10,2.959647664153646e-50,1.4433603558795738e-12,5.716292667615601e-35,1.344410033773315e-14,3.830181220800626e-11,9.192525852418991e-12,1.2805873579735944e-24,8.353612118118932e-100,2.2467207974612355e-70,1.2971640850825447e-47,2.6879298787538103e-69
4.467448640294544e-14,0.05497191311922635,1.1600486612207396e-11,0.938,0.0,0.0,0.03521660623598564,0.009999999999090606,0.049999998827334774,7.869838004174243e-75,7.900930328097226e-67,0.001999999940152282,8.625011264350743e-103,1.6952505723321862e-84,1.1726483032001812e-09,1.0604442406289992e-49,1.818785268366224e-12,1.1472882996428816e-34,1.694097484211375e-14,4.826417193682971e-11,1.1583545636978444e-11,2.0412161940946556e-24,6.51327340145768e-99,1.1472290685614538e-69,3.99790684456406e-47,9.889742700379991e-69
5.3895979400979816e-14,0.05497191311922635,1.3995003223282922e-11,0.938,0.0,0.0,0.035216605978939865,0.009999999998902893,0.04999999858541226,2.341177209579643e-74,2.591746193045562e-66,0.001999999927798954,5.343640351121575e-102,7.407147645361015e-84,1.4145673164564764e-09,3.0221132254661394e-49,2.1942101754135817e-12,2.0206530327455934e-34,2.043784922896585e-14,5.822648020563422e-11,1.3974565373376754e-11,2.9822408502615445e-24,3.7227738083940356e-98,4.495092364197163e-69,1.0011081121226627e-46,2.1835822151820097e-68
6.311747239901419e-14,0.05497191311922635,1.6389519786147677e-11,0.938,0.0,0.0,0.03521660572193977,0.00999999999871518,0.049999998343535385,5.3350111797162185e-74,7.158122234570255e-66,0.0019999999154456777,2.604066256395247e-101,2.6577297672090836e-83,1.6564406937397947e-09,7.374577502465472e-49,2.569635077032645e-12,3.2553695082476963e-34,2.3934723488096055e-14,6.818873701470809e-11,1.6365585061574228e-11,4.1056598452347004e-24,1.6679122786058529e-97,1.4585252289078024e-68,2.176868557541712e-46,3.926871904743942e-68
8.156045839508294e-14,0.05497191311922635,2.11785527671255e-11,0.938,0.0,0.0,0.03521660520807661,0.009999999998339755,0.049999997859918516,1.902455171135467e-73,3.959184824658645e-65,0.001999999890739279,4.764152716783502e-100,2.5554899818004887e-82,2.1400505748216128e-09,3.2313853006027406e-48,3.320484864029891e-12,7.067085324077139e-34,3.092847158241728e-14,8.811309625481733e-11,2.1147624293207818e-11,6.907674915984732e-24,2.276862033669532e-96,1.0987717036385604e-67,7.745121637876084e-46,1.0408333491441546e-67
1.0000344439115168e-13,0.05497191311922635,2.596758555490212e-11,0.938,0.0,0.0,0.0352166046943961,0.00999999999796433,0.04999999737648408,5.893331074560376e-73,1.5498035583969007e-64,0.001999999866033087,3.9092865721948765e-99,1.4548427613691822e-81,2.6234780152966506e-09,1.0551440216053572e-47,4.0713346294459585e-12,1.3106950359938209e-33,3.792221904353038e-14,1.0803724965946407e-10,2.5929663331561555e-11,1.0463249525150963e-23,1.6008238301197872e-95,5.26594225548434e-67,2.133407161517762e-45,3.116254708550455e-67
1.1844643038722043e-13,0.05497191311922635,3.075661814923875e-11,0.938,0.0,0.0,0.03521660418089817,0.009999999997588905,0.049999996893232014,1.7355047534388703e-72,4.8351450509624785e-64,0.0019999998413271006,2.2126922159605734e-98,6.11454251818543e-81,3.106723083989742e-09,2.8310557212283686e-47,4.822184373368839e-12,2.191178713691425e-33,4.491596578988836e-14,1.2796119723095485e-10,3.0711702176317797e-11,1.478837178416252e-23,8.057557241216864e-95,1.9273489392990027e-66,4.955828141301636e-45,8.895207234489948e-67
1.3688941638328918e-13,0.05497191311922635,3.5545650549896603e-11,0.938,0.0,0.0,0.035216603667582745,0.00999999999721348,0.049999996410162256,4.825626848085592e-72,1.2861160088249242e-63,0.00199999981662132,9.906201448015445e-98,2.1025556072022953e-80,3.589785849699877e-09,6.605929308194482e-47,5.573034095886522e-12,3.403061948993982e-33,5.1909711739944144e-14,1.4788493897159614e-10,3.549374082715883e-11,1.9899029804329338e-23,3.2622102636623163e-94,5.888563020186728e-66,1.0197125745358642e-44,2.3455191235790658e-66
1.7377538837542667e-13,0.05497191311922635,4.5123714769220746e-11,0.938,0.0,0.0,0.03521660264149915,0.00999999999646263,0.04999999544456937,3.2423192189719486e-71,6.80942433069171e-63,0.0019999997672103774,1.6558124540086876e-96,1.9145835540418085e-79,4.555364747238056e-09,2.7289595928109016e-46,7.07473347705825e-12,7.046762486012108e-33,6.589720092496092e-14,1.8773180496955594e-10,4.5057817545824456e-11,3.254090557019151e-23,3.914826257308471e-93,4.063388381035215e-65,3.367380291256396e-44,1.2775260936542813e-65
2.4754733235970163e-13,0.05497191311922635,6.427984087321485e-11,0.938,0.0,0.0,0.035216600591519064,0.00999999999496093,0.04999999351556822,6.806455640794884e-70,8.693282051638395e-62,0.0019999996683909642,1.284601152636087e-94,6.036596254666867e-78,6.4843379308003924e-09,2.3046537038041907e-45,1.0078131986410599e-11,2.0863248809039232e-32,9.387216615129669e-14,2.674230670967606e-10,6.418596864219295e-11,6.795456296592593e-23,1.6915550563094335e-91,7.74576400892103e-64,1.9940659825769266e-43,1.7112458784536148e-64
3.139420819455491e-13,0.05497191311922635,8.15203516948457e-11,0.938,0.0,0.0,0.03521659874902724,0.0099999999936094,0.04999999178195462,4.305214788292399e-69,4.3592918011233394e-61,0.0019999995794563108,1.3187637261880608e-93,4.373658602158613e-77,8.217926343937413e-09,9.334315334081687e-45,1.2781190360268944e-11,4.3463470191646147e-32,1.1904961630137667e-13,3.3914238746186234e-10,8.140130194631522e-11,1.1207484244302751e-22,1.5855432919194138e-90,4.775800640311954e-63,6.5341682638279054e-43,9.038235501490725e-64
3.8033683153139657e-13,0.05497191311922635,9.87608599735804e-11,0.938,0.0,0.0,0.03521659690889132,0.00999999999225787,0.04999999005069424,1.9554565182238328e-68,1.602655603647058e-60,0.001999999490524327,9.364296845313676e-93,2.215340644618002e-76,9.949161540779177e-09,2.8806750716129163e-44,1.54842484688013e-11,7.890235267274891e-32,1.4422704492876488e-13,4.108590405759608e-10,9.86166326936388e-11,1.6857204675888882e-22,9.815540321850183e-90,2.069823812044078e-62,1.7021598921901937e-42,3.5071580489554523e-63
4.4673158111724403e-13,0.05497191311922635,1.1600136569826673e-10,0.938,0.0,0.0,0.03521659507110809,0.009999999990906344,0.0499999883217839,6.9864977137788244e-68,4.766082983322317e-60,0.001999999401595013,4.934698419450375e-92,8.664666217351291e-76,1.1678046715633018e-08,7.403264576877558e-44,1.818730631611116e-11,1.3049085875260576e-31,1.6940444822879945e-13,4.825730265466297e-10,1.158319608693305e-10,2.3819211608367286e-22,4.6877738242571755e-89,7.150355538634751e-62,3.799875357431353e-42,1.1007479661593926e-62
5.131263307030915e-13,0.05497191311922635,1.3324186885774927e-10,0.938,0.0,0.0,0.035216593235674366,0.009999999989554816,0.049999986595220376,2.109816025395253e-67,1.2203243051713451e-59,0.0019999993126683688,2.1018965736594808e-91,2.828383743460037e-75,1.3404585058469697e-08,1.6697022813538085e-43,2.089036390630152e-11,2.0175321179289163e-31,1.945818223968205e-13,5.542843454814326e-10,1.3304728645855398e-10,3.2168099023702207e-22,1.824716650605978e-88,2.092614820611404e-61,7.592129372181464e-42,2.9686501174341224e-62
5.79521080288939e-13,0.05497191311922635,1.5048236944086953e-10,0.938,0.0,0.0,0.03521659140258695,0.009999999988203287,0.049999984871000505,5.616668278866551e-67,2.7927410675755454e-59,0.0019999992237443934,7.616264593740067e-91,8.060777888035498e-75,1.5128779754930123e-08,3.4129692384996812e-43,2.3593421243474855e-11,2.964286263813111e-31,2.1975916362817117e-13,6.259929974879223e-10,1.5026260944646979e-10,4.1978460869522766e-22,6.069843816110993e-88,5.3983319751484334e-61,1.3950367926100355e-41,7.139123274274519e-62
6.459158298747864e-13,0.05497191311922635,1.67722867436466e-10,0.938,0.0,0.0,0.03521658957184269,0.009999999986851759,0.0499999831491211,1.3546181206374144e-66,5.854201536693937e-59,0.001999999134823088,2.4265163663649744e-90,2.064114300437483e-74,1.6850633986331266e-08,6.4591589268320426e-43,2.6296478331733177e-11,4.184730749958492e-31,2.4493646811819895e-13,6.976989826736415e-10,1.6747792981823542e-10,5.332489105883074e-22,1.7815679114074483e-87,1.260161643993838e-60,2.4006811489772246e-41,1.569012058236027e-61
7.787053290464815e-13,0.05497191311922635,2.0220385562042529e-10,0.938,0.0,0.0,0.035216585917370855,0.009999999984148703,0.04999997971237097,6.319007695209748e-66,2.1066011733297844e-58,0.0019999989569884843,1.8932623645942412e-89,1.0666435132260424e-73,2.028733375763657e-08,1.940809648630431e-42,3.170259177791024e-11,7.615867643808949e-31,2.952909516557033e-13,8.411029530128851e-10,2.019085626539307e-10,8.092433194433121e-22,1.1758806285435414e-86,5.481476354430948e-60,6.124908611309084e-41,6.182444116879593e-61
9.114948282181764e-13,0.05497191311922635,2.3668483332027223e-10,0.938,0.0,0.0,0.03521658227223351,0.009999999981445646,0.04999997628494463,2.324305890916612e-65,6.199145084016868e-58,0.0019999987791645578,1.0283716269493256e-88,4.232610752934649e-73,2.371470973665785e-08,4.900427174501938e-42,3.710870427763867e-11,1.2671428916781637e-30,3.456452425722419e-13,9.844962573592933e-10,2.363391848468378e-10,1.155631722769227e-21,5.635577334456715e-86,1.8842169663051236e-59,1.3491918300958127e-40,1.9771314686700212e-60
1e-12,0.05497191311922635,2.5966665111860323e-10,0.938,0.0,0.0,0.03521657984789441,0.00999999997964404,0.04999997400570559,5.019285022015318e-65,1.1702491439170366e-57,0.00199999866064954,2.7858554997253034e-88,9.51596500110705e-73,2.5993915216241662e-08,8.450136893757477e-42,4.071191726358123e-11,1.7137291271719205e-30,3.7920662351676427e-13,1.0800630196510986e-09,2.592874402290758e-10,1.4285425653170371e-21,1.420820465656664e-85,3.8930368058674957e-59,2.1485310778044024e-40,3.934505124628477e-60
1.0442843273898713e-12,0.05497191311922635,2.711658004466023e-10,0.938,0.0,0.0,0.03521657863640534,0.009999999978742591,0.049999972866816796,7.182448289308525e-65,1.5744079139352426e-57,0.001999998601351307,4.388475546415236e-88,1.3850780990717494e-72,2.7132787218859576e-08,1.0900463810629693e-41,4.251481586371641e-11,1.9747720855993615e-30,3.9599931043086685e-13,1.1278788965728293e-09,2.7076979627810556e-10,1.5783816207708296e-21,2.1739645175630242e-85,5.457017466806662e-59,2.6710797026829532e-40,5.427554506521515e-60
1.3098633257332614e-12,0.05497191311922635,3.401277026208469e-10,0.938,0.0,0.0,0.035216571392575724,0.009999999973336482,0.04999996605835578,5.167488557077158e-64,7.533520561833029e-57,0.0019999982457568305,6.7066970859517e-87,1.0962051194522843e-71,3.394114753169269e-08,4.128001444042284e-41,5.332703642607139e-11,4.173004762942495e-30,4.96706655227517e-13,1.4146121830403008e-09,3.3963098638007376e-10,2.6768358723884788e-21,2.3705968789198e-84,3.3213791716550165e-58,8.348785414895871e-40,3.0549149378613335e-59
1.5355787323994867e-12,0.05497191311922635,3.987383414293196e-10,0.938,0.0,0.0,0.035216565265092856,0.009999999968741836,0.049999960300858785,2.018961771844299e-63,2.2459864527138483e-56,0.0019999979435708945,3.802553643476729e-86,4.473448507141902e-71,3.969855892770616e-08,1.0477170755722736e-40,6.25163326159718e-11,7.105778097793662e-30,5.822967788499215e-13,1.6582730763195481e-09,3.981560292080533e-10,3.904942568974722e-21,1.1736881070164358e-83,1.1586537263010813e-57,1.85995584083744e-39,1.0277175019008181e-58
1.761294139065712e-12,0.05497191311922635,4.5734894847159936e-10,0.938,0.0,0.0,0.035216559164166356,0.009999999964147192,0.049999954569887275,6.583939577461338e-63,5.746561715106611e-56,0.0019999976414157945,1.723132724189007e-85,1.497819586270975e-70,4.542944484870116e-08,2.334617039962727e-40,7.170562661110197e-11,1.1305738012698505e-29,6.678858446871726e-13,1.901903166337986e-09,4.5668103932644875e-10,5.434715349829488e-21,4.6935800173429426e-83,3.3906193559432284e-57,3.715797658472417e-39,2.9505131190800645e-58
1.9870095457319372e-12,0.05497191311922635,5.159595233071408e-10,0.938,0.0,0.0,0.035216553089673974,0.009999999959552546,0.04999994886531903,1.8668940041965586e-62,1.3094649532763944e-55,0.001999997339291527,6.465574369303101e-85,4.308862578725233e-70,5.1133927502247054e-08,4.714006790821309e-40,8.08949185723012e-11,1.7079852004157783e-29,7.534737032638747e-13,2.1455024573141664e-09,5.152060161501082e-10,7.295461945565727e-21,1.5910835072637555e-82,8.692768777854039e-57,6.834712432335188e-39,7.508087795503359e-58
2.2127249523981625e-12,0.05497191311922635,5.745700654949928e-10,0.938,0.0,0.0,0.035216547041494094,0.009999999954957903,0.0499999431870324,4.7612656040676005e-62,2.7272209323371594e-55,0.001999997037198088,2.1117189866133206e-84,1.105370383411554e-69,5.6812128532867336e-08,8.812529433797355e-40,9.008420866034088e-11,2.476844706471995e-29,8.39060205108126e-13,2.389070953465263e-09,5.737309590934788e-10,9.516490033644862e-21,4.745643982192135e-82,2.011974379499793e-56,1.178285062177937e-38,1.7397191137047745e-57
2.4384403590643878e-12,0.05497191311922635,6.331805745938006e-10,0.938,0.0,0.0,0.0352165410195056,0.009999999950363263,0.04999993753490631,1.115370060180346e-61,5.2842797248944854e-55,0.0019999967351354733,6.175370180824741e-84,2.5875985073225205e-69,6.246416902465139e-08,1.5484958349633844e-39,9.927349703592434e-11,3.474601347249477e-29,9.246452007520542e-13,2.6326086590070668e-09,6.322558675706106e-10,1.212710723716626e-20,1.2770449064304285e-81,4.2897919159552315e-56,1.9280586312751388e-38,3.7375361399654766e-57
2.664155765730613e-12,0.05497191311922635,6.917910501618086e-10,0.938,0.0,0.0,0.03521653502358798,0.009999999945768624,0.04999993190882024,2.4367067783416487e-61,9.649326499899242e-55,0.001999996433103681,1.6494336772775276e-83,5.61975636450789e-69,6.8090169503832e-08,2.5859474231449456e-39,1.084627838596866e-10,4.742200170542057e-29,1.0102285407323433e-12,2.8761155781540004e-09,6.907807409951577e-10,1.515662112368714e-20,3.1567042403153286e-81,8.549288888331967e-56,3.022362104752769e-38,7.543180922270429e-57
2.8898711723968383e-12,0.05497191311922635,7.504014917568612e-10,0.938,0.0,0.0,0.03521652905362126,0.009999999941173987,0.049999926308654206,5.020066537232537e-61,1.6766899927810522e-54,0.0019999961311027064,4.082928164731811e-83,1.146163958000196e-68,7.369024994136142e-08,4.138560621846696e-39,1.1765206929219408e-10,6.324162243110692e-29,1.0958100755907655e-12,3.1195917151191126e-09,7.493055787803812e-10,1.863433920402566e-20,7.265958806454983e-81,1.610138126732711e-55,4.570478966078615e-38,1.4443500615257248e-56
3.341301985729289e-12,0.05497191311922635,8.676222712574933e-10,0.938,0.0,0.0,0.03521651719106337,0.009999999931984718,0.04999991518560515,1.8620752393398606e-60,4.490386662227234e-54,0.001999995527193196,2.142892016077453e-82,4.115913069894452e-68,8.481312781413807e-08,9.56117483200689e-39,1.3603063662536666e-10,1.062761803629207e-28,1.2669671321377108e-12,3.606451659349242e-09,8.663551450839504e-10,2.7051617698692592e-20,3.280696283995555e-80,4.987860218813761e-55,9.57760495858653e-38,4.672066039531075e-56
3.747589717728495e-12,0.05497191311922635,9.731208521767391e-10,0.938,0.0,0.0,0.035216506602321035,0.00999999992371438,0.049999905262315264,5.284747432034914e-60,9.765788245097315e-54,0.001999994983779997,7.846969981035972e-82,1.1271970578815935e-67,9.47362636268218e-08,1.8500890920020448e-38,1.5257134407652232e-10,1.609852127433809e-28,1.421000810271118e-12,4.044520376331914e-09,9.716996269765472e-10,3.645403843184699e-20,1.0743488283646641e-79,1.2163982901914329e-54,1.721729421694364e-37,1.1917382619679227e-55
4.153877449727701e-12,0.05497191311922635,1.0786193161291459e-09,0.938,0.0,0.0,0.035216496095818874,0.009999999915444048,0.04999989542116564,1.3556496324061713e-59,1.9575744783528383e-53,0.001999994440466591,2.513875396456598e-81,2.777112505204929e-67,1.0457725918235038e-07,3.3397127495923753e-38,1.691120495139857e-10,2.3452228648703316e-28,1.575026315723825e-12,4.482489424504574e-09,1.0770439842550561e-09,4.776442844292109e-20,3.115306206648134e-79,2.701306691833414e-54,2.917398324342902e-37,2.7791111518568376e-55
4.5601651817269066e-12,0.05497191311922635,1.1841176605218614e-09,0.938,0.0,0.0,0.03521648567087696,0.00999999990717372,0.04999988566147635,3.19958425432153e-59,3.6726104911764326e-53,0.001999993897252958,7.211892513744953e-81,6.276971924581701e-67,1.1433679440751568e-07,5.698462957712584e-38,1.856527538716719e-10,3.308820440737009e-28,1.7290427771091848e-12,4.920358828388636e-09,1.1823882134837137e-09,6.115370692728021e-20,8.184982358889893e-79,5.560075452989278e-54,4.711176392917244e-37,6.021908365172527e-55
4.9664529137261125e-12,0.05497191311922635,1.2896158827579864e-09,0.938,0.0,0.0,0.03521647532682095,0.009999999898903399,0.04999987598257309,7.050166222451844e-59,6.523289765860551e-53,0.0019999933541390764,1.892203826806234e-80,1.3217425407921395e-66,1.2401554360090407e-07,9.280518948873676e-38,2.0219345808275804e-10,4.544981850491822e-28,1.8830493231361946e-12,5.3581286124914045e-09,1.287732311222817e-09,7.679279238994133e-20,1.983213285752594e-78,1.0749159844475118e-53,7.310052475929617e-37,1.2276764264185376e-54
