Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45),N2X(46),O2X2(70)
9.46532425970828e-07,0.10924808674370724,5.8923274132653616e-06,0.938,0.0,0.0,0.06925827100607632,0.009638997075411578,0.0499991389206945,6.898835344887981e-07,5.85891595924749e-10,0.001998142590210784,8.026375036368341e-16,5.427591567360731e-15,5.11454190473693e-07,2.045134149968839e-09,0.0007222801036063255,3.0562890279370736e-07,5.7615886653516056e-08,1.617009887552597e-08,1.3632855576264134e-07,3.688898873951699e-10,4.6532759828589924e-21,5.450686286136054e-15,1.5121837608561484e-08,3.2080420123923975e-12,6.934905017354569e-10,9.565216938402837e-13
9.470686631283098e-07,0.10924808674370724,5.890104798039417e-06,0.938,0.0,0.0,0.06925787871691047,0.009638798338236984,0.04999914204398647,6.904904349871023e-07,5.866608740650604e-10,0.001998141211812455,8.040795800850264e-16,5.436527630473933e-15,5.11451325489623e-07,2.0469289558591248e-09,0.0007226744210849346,3.0572848098599105e-07,5.763657891471012e-08,1.6170024945136776e-08,1.3637678287536907e-07,3.6892144669362783e-10,4.660429707522797e-21,5.458673889907346e-15,1.5135022742892112e-08,3.2105191376406593e-12,6.940306044751454e-10,9.575663755244954e-13
9.476049002857915e-07,0.10924808674370724,5.887885051844121e-06,0.938,0.0,0.0,0.06925748643737348,0.009638599607411712,0.049999145167024237,6.910977432020475e-07,5.874308300772271e-10,0.0019981398326499636,8.055238654914903e-16,5.445474677743357e-15,5.114484605737712e-07,2.048724289838039e-09,0.00072306872612399,3.058280316714764e-07,5.765726125072692e-08,1.6169950986657523e-08,1.3642498088250077e-07,3.6895294989434304e-10,4.667590755380935e-21,5.466669066900634e-15,1.5148211633673476e-08,3.2129972933290834e-12,6.945709378277279e-10,9.586115943972862e-13
9.481411374432732e-07,0.10924808674370724,5.885668171509195e-06,0.938,0.0,0.0,0.06925709416746945,0.009638400882935473,0.04999914828980919,6.917054591686796e-07,5.882014641610103e-10,0.001998138452723452,8.0697036208976e-16,5.454432714177744e-15,5.114455957262075e-07,2.0505201504179087e-09,0.000723463018722689,3.0592755467711915e-07,5.767793366132984e-08,1.6169876999956102e-08,1.3647314975918162e-07,3.689843968320338e-10,4.674759125083938e-21,5.474671818132478e-15,1.5161404269845542e-08,3.2154764774683053e-12,6.951115013715468e-10,9.596573504026221e-13
9.486773746007549e-07,0.10924808674370724,5.883454153851279e-06,0.938,0.0,0.0,0.06925670190720265,0.009638202164807975,0.04999915141234274,6.9231358292125e-07,5.889727765156009e-10,0.0019981370720330606,8.084190721128621e-16,5.463401744779094e-15,5.114427309467796e-07,2.052316536114788e-09,0.0007238572988802226,3.060270498306837e-07,5.7698596146387215e-08,1.6169802984896888e-08,1.3652128948097035e-07,3.690157873431966e-10,4.681934815290618e-21,5.482682144629723e-15,1.5174600640367334e-08,3.217956688072887e-12,6.956522946857675e-10,9.60703643484446e-13
9.492136117582367e-07,0.10924808674370724,5.881242995674038e-06,0.938,0.0,0.0,0.06925630965657728,0.00963800345302893,0.04999915453462631,6.929221144932183e-07,5.897447673396224e-10,0.001998135690578932,8.098699977933166e-16,5.4723817745427025e-15,5.114398662355876e-07,2.054113445442486e-09,0.0007242515665957774,3.061265169607715e-07,5.771924870587184e-08,1.6169728941351566e-08,1.3656940002383808e-07,3.6904712126610955e-10,4.689117824647252e-21,5.4907000474242925e-15,1.518780073419452e-08,3.2204379231607445e-12,6.961933173503886e-10,9.617504735865883e-13
9.497498489157184e-07,0.10924808674370724,5.879034693768244e-06,0.938,0.0,0.0,0.0692559174155976,0.00963780474759804,0.04999915765666131,6.935310539172541e-07,5.905174368311296e-10,0.001998134308361207,8.113231413631373e-16,5.481372808457199e-15,5.114370015928496e-07,2.0559108769177683e-09,0.0007246458218685332,3.062259558967858e-07,5.773989133986136e-08,1.6169654869195238e-08,1.366174813641683e-07,3.690783984408298e-10,4.696308151799114e-21,5.4987255275513585e-15,1.52010045403091e-08,3.2229201807538957e-12,6.967345689462494e-10,9.627978406528767e-13
9.502860860732001e-07,0.10924808674370724,5.876829244911907e-06,0.938,0.0,0.0,0.06925552518426786,0.009637606048515018,0.049999160778449146,6.941404012252394e-07,5.912907851876118e-10,0.001998132925380031,8.127785050538322e-16,5.490374851504573e-15,5.114341370184604e-07,2.0577088290657205e-09,0.0007250400646976648,3.063253664689089e-07,5.776052404853722e-08,1.6169580768296355e-08,1.3666553347875482e-07,3.691096187091778e-10,4.703505795409881e-21,5.506758586054459e-15,1.5214212047738017e-08,3.22540345887899e-12,6.972760490550281e-10,9.638457446272104e-13
9.508223232306818e-07,0.10924808674370724,5.874626645870403e-06,0.938,0.0,0.0,0.06925513296259235,0.009637407355779571,0.04999916389999126,6.947501564482704e-07,5.920648126059924e-10,0.001998131541635545,8.142360910964044e-16,5.499387908660225e-15,5.114312725123492e-07,2.0595073004113354e-09,0.0007254342950823418,3.064247485081515e-07,5.7781146832183626e-08,1.6169506638525884e-08,1.3671355634479997e-07,3.691407819147353e-10,4.7107107541397195e-21,5.514799223985372e-15,1.5227423245512057e-08,3.227887755566287e-12,6.978177572592487e-10,9.648941854534097e-13
9.513585603881636e-07,0.10924808674370724,5.872426893396599e-06,0.938,0.0,0.0,0.06925474075057539,0.009637208669391408,0.049999167021289065,6.953603196166614e-07,5.928395192826307e-10,0.0019981301571278926,8.1569590172135225e-16,5.508411984893003e-15,5.114284080747909e-07,2.06130628947785e-09,0.0007258285130217277,3.06524101846353e-07,5.780175969118778e-08,1.616943247976389e-08,1.3676154993991355e-07,3.691718879028452e-10,4.717923026634911e-21,5.522847442398799e-15,1.5240638122667054e-08,3.23037306884965e-12,6.983596931422915e-10,9.65943163075203e-13
9.518947975456453e-07,0.10924808674370724,5.8702299842309635e-06,0.938,0.0,0.0,0.06925434854822125,0.009637009989350237,0.049999170142344014,6.959708907599456e-07,5.93614905413323e-10,0.0019981287718572167,8.171579391586714e-16,5.517447085165243e-15,5.114255437058532e-07,2.063105794797541e-09,0.0007262227185149809,3.0662342631612425e-07,5.782236262603949e-08,1.6169358291885915e-08,1.3680951424211148e-07,3.6920293652059834e-10,4.725142611558819e-21,5.5309032423551626e-15,1.5253856668291422e-08,3.232859396767801e-12,6.989018562883916e-10,9.669926774364181e-13
9.52431034703127e-07,0.10924808674370724,5.86803591510169e-06,0.938,0.0,0.0,0.06925395635553432,0.009636811315655764,0.049999173263157545,6.965818699068775e-07,5.943909711933044e-10,0.0019981273858236622,8.186222056378537e-16,5.52649321443281e-15,5.114226794053202e-07,2.064905814907936e-09,0.0007266169115612551,3.067227217508777e-07,5.784295563732955e-08,1.616928407476232e-08,1.368574492298137e-07,3.692339276168236e-10,4.732369507587994e-21,5.538966624925304e-15,1.5267078871499056e-08,3.2353467373637205e-12,6.994442462826413e-10,9.680427284808907e-13
9.529672718606088e-07,0.10924808674370724,5.865844682724813e-06,0.938,0.0,0.0,0.06925356417251888,0.009636612648307702,0.04999917638373111,6.971932570854368e-07,5.951677168172484e-10,0.001998125999027374,8.200887033878896e-16,5.535550377645126e-15,5.11419815173342e-07,2.0667063483411466e-09,0.0007270110921596978,3.0682198798487993e-07,5.7863538725749674e-08,1.6169209828273955e-08,1.3690535488184278e-07,3.6926486104209244e-10,4.739603713378486e-21,5.5470375911850165e-15,1.528030472138852e-08,3.2378350886835313e-12,6.999868627110015e-10,9.69093316152287e-13
9.535035090180905e-07,0.10924808674370724,5.863656283804298e-06,0.938,0.0,0.0,0.06925317199917934,0.009636413987305758,0.04999917950406615,6.978050523228279e-07,5.95945142479269e-10,0.001998124611468496,8.215574346372678e-16,5.544618579745222e-15,5.114169510102022e-07,2.068507393634759e-09,0.000727405260309452,3.069212248531819e-07,5.788411189209291e-08,1.6169135552304843e-08,1.3695323117742417e-07,3.692957366487119e-10,4.746845227589621e-21,5.555116142212709e-15,1.5293534207101198e-08,3.24032444877797e-12,7.005297051603081e-10,9.701444403943236e-13
9.540397461755722e-07,0.10924808674370724,5.861470715032219e-06,0.938,0.0,0.0,0.06925277983552004,0.009636215332649637,0.04999918262416412,6.984172556454852e-07,5.96723248372922e-10,0.001998123223147172,8.230284016139768e-16,5.553697825669767e-15,5.114140869156695e-07,2.0703089493362473e-09,0.0007277994160096551,3.070204321916151e-07,5.790467513725216e-08,1.6169061246727903e-08,1.3700107809618254e-07,3.693265542907074e-10,4.754094048907276e-21,5.563202279097183e-15,1.5306767317821715e-08,3.242814815702612e-12,7.010727732182675e-10,9.711961011508018e-13
9.54575983333054e-07,0.10924808674370724,5.859287973088847e-06,0.938,0.0,0.0,0.06925238768154542,0.009636016684339051,0.04999918574402649,6.990298670790745e-07,5.975020346912063e-10,0.001998121834063548,8.245016065455053e-16,5.562788120349124e-15,5.114112228897765e-07,2.0721110139899127e-09,0.0007281935592594392,3.0711960983685e-07,5.792522846221903e-08,1.616898691142412e-08,1.3704889561814047e-07,3.6935731382382314e-10,4.761350176003649e-21,5.571296002934486e-15,1.5320004042731742e-08,3.245306187516507e-12,7.016160664734646e-10,9.722482983653977e-13
9.551122204905357e-07,0.10924808674370724,5.857108054642744e-06,0.938,0.0,0.0,0.06925199553725984,0.009635818042373708,0.04999918886365474,6.996428866484941e-07,5.98281501626564e-10,0.00199812044421777,8.259770516588432e-16,5.571889468707368e-15,5.114083589328595e-07,2.0739135861393814e-09,0.0007285876900579324,3.072187576263787e-07,5.794577186808488e-08,1.6168912546282593e-08,1.3709668372371852e-07,3.693880151055232e-10,4.7686136075395166e-21,5.579397314823362e-15,1.533324437102567e-08,3.2477985622825908e-12,7.021595845153735e-10,9.73301031981718e-13
9.556484576480174e-07,0.10924808674370724,5.854930956350883e-06,0.938,0.0,0.0,0.06925160340266777,0.009635619406753315,0.0499991919830503,7.002563143778784e-07,5.990616493708825e-10,0.0019981190536099824,8.274547391804829e-16,5.581001875662331e-15,5.11405495044811e-07,2.0757166643403953e-09,0.0007289818084042565,3.07317875398458e-07,5.796630535603953e-08,1.6168838151182095e-08,1.3714444239373322e-07,3.694186579949751e-10,4.775884342204663e-21,5.587506215870306e-15,1.5346488291954496e-08,3.250291938069033e-12,7.027033269343552e-10,9.743543019435035e-13
9.561846948054991e-07,0.10924808674370724,5.852756674858778e-06,0.938,0.0,0.0,0.06925121127777359,0.009635420777477581,0.0499991951022147,7.008701502905998e-07,5.998424781154958e-10,0.0019981176622403322,8.289346713364191e-16,5.590125346125644e-15,5.114026312254232e-07,2.0775202471510077e-09,0.0007293759142975291,3.074169629921605e-07,5.7986828927369813e-08,1.616876372600069e-08,1.371921716093946e-07,3.694492423530424e-10,4.7831623786938756e-21,5.5956227071924136e-15,1.5359735794784618e-08,3.2527863129480982e-12,7.032472933216587e-10,9.754081081944564e-13
9.567209319629808e-07,0.10924808674370724,5.850585206800597e-06,0.938,0.0,0.0,0.0692508191625818,0.009635222154546215,0.04999919822114937,7.014843944092708e-07,6.006239880511844e-10,0.001998116270108966,8.304168503521509e-16,5.5992598850027786e-15,5.113997674750434e-07,2.079324333121948e-09,0.0007297700077368629,3.0751602024741235e-07,5.8007342583460283e-08,1.6168689270631544e-08,1.372398713523059e-07,3.69479768042292e-10,4.7904477156727816e-21,5.603746789909456e-15,1.5372986868769864e-08,3.2552816849952454e-12,7.037914832694378e-10,9.764624506780943e-13
9.572571691204626e-07,0.10924808674370724,5.8484165487992595e-06,0.938,0.0,0.0,0.06925042705709689,0.009635023537958925,0.04999920133985583,7.02099046755747e-07,6.014061793681779e-10,0.0019981148772160286,8.319012784526829e-16,5.608405497193075e-15,5.113969037938171e-07,2.0811289208148643e-09,0.0007301640887213655,3.0761504700490557e-07,5.802784632579321e-08,1.6168614784962555e-08,1.372875416044626e-07,3.695102349269805e-10,4.7977403518280394e-21,5.611878465145232e-15,1.5386241503220683e-08,3.2577780522911663e-12,7.043358963707491e-10,9.77517329338058e-13
9.577934062779443e-07,0.10924808674370724,5.846250697466598e-06,0.938,0.0,0.0,0.06925003496132329,0.00963482492771542,0.04999920445833556,7.027141073511296e-07,6.021890522561555e-10,0.0019981134835616696,8.33387957862525e-16,5.617562187589802e-15,5.113940401814881e-07,2.0829340087981577e-09,0.0007305581572501395,3.0771404310613084e-07,5.804834015594649e-08,1.6168540268873655e-08,1.373351823482488e-07,3.6954064287303924e-10,4.80504028586657e-21,5.620017734035884e-15,1.5399499687475807e-08,3.2602754129211546e-12,7.048805322195514e-10,9.78572744118017e-13
9.58329643435426e-07,0.10924808674370724,5.844087649403453e-06,0.938,0.0,0.0,0.06924964287526551,0.009634626323815405,0.049999207576590064,7.033295762157676e-07,6.02972606904248e-10,0.0019981120891460345,8.348768908056944e-16,5.626729961080184e-15,5.113911766381616e-07,2.0847395956366573e-09,0.0007309522133222832,3.078130083934135e-07,5.806882407559304e-08,1.6168465722255e-08,1.3738279356643631e-07,3.6957099174807656e-10,4.812347516478371e-21,5.628164597723455e-15,1.5412761410876195e-08,3.262773764974139e-12,7.054253904107135e-10,9.79628694961519e-13
9.588658805929078e-07,0.10924808674370724,5.8419274011997555e-06,0.938,0.0,0.0,0.06924925079892807,0.009634427726258589,0.04999921069462082,7.039454533692597e-07,6.03756843501038e-10,0.00199811069396927,8.363680795057172e-16,5.635908822545442e-15,5.113883131641654e-07,2.086545679896797e-09,0.0007313462569368905,3.079119427098882e-07,5.8089298086501996e-08,1.6168391145002626e-08,1.374303752421846e-07,3.6960128142137677e-10,4.819662042347603e-21,5.636319057352214e-15,1.542602666278588e-08,3.265273106543326e-12,7.059704705400247e-10,9.806851818120821e-13
9.594021177503895e-07,0.10924808674370724,5.839769949434658e-06,0.938,0.0,0.0,0.0692488587323155,0.009634229135044687,0.04999921381242936,7.04561738830457e-07,6.045417622345613e-10,0.001998109298031526,8.378615261856278e-16,5.6450987768608215e-15,5.11385449759332e-07,2.0883522601563465e-09,0.0007317402880930496,3.080108458994648e-07,5.810976219053705e-08,1.6168316537001307e-08,1.3747792735903888e-07,3.6963151176388433e-10,4.826983862188687e-21,5.644481114075921e-15,1.543929543261509e-08,3.267773435727123e-12,7.065157722041903e-10,9.817422046133271e-13
9.599383549078712e-07,0.10924808674370724,5.837615290676645e-06,0.938,0.0,0.0,0.06924846667543234,0.0096340305501734,0.04999921693001717,7.05178432617465e-07,6.053273632923081e-10,0.0019981079013329495,8.393572330679713e-16,5.654299828895647e-15,5.113825864235041e-07,2.090159334993543e-09,0.000732134306789845,3.0810971780687496e-07,5.8130216389655155e-08,1.6168241898137972e-08,1.375254499009272e-07,3.69661682648199e-10,4.834312974715838e-21,5.652650769058837e-15,1.5452567709785678e-08,3.270274750627989e-12,7.070612950008363e-10,9.827997633088139e-13
9.60474592065353e-07,0.10924808674370724,5.8354634214836554e-06,0.938,0.0,0.0,0.06924807462828314,0.00963383197164444,0.04999922004738578,7.057955347476467e-07,6.061136468612254e-10,0.0019981065038736875,8.408552023748043e-16,5.6635119835133514e-15,5.113797231570757e-07,2.0919669029815973e-09,0.0007325283130263562,3.082085582776841e-07,5.8150660685907534e-08,1.616816722831394e-08,1.3757294285216053e-07,3.6969179394857804e-10,4.8416493786175934e-21,5.660828023466925e-15,1.5465843483723642e-08,3.2727770493520304e-12,7.076070385285218e-10,9.838578578419684e-13
9.610108292228347e-07,0.10924808674370724,5.833314338403197e-06,0.938,0.0,0.0,0.06924768259087247,0.00963363339945751,0.04999922316453669,7.064130452376253e-07,6.06900613127716e-10,0.00199810510565389,8.423554363276966e-16,5.6727352455715266e-15,5.11376859960162e-07,2.093774962704521e-09,0.0007329223068016584,3.0830736715823144e-07,5.817109508143929e-08,1.616809252742367e-08,1.3762040619743142e-07,3.697218455409239e-10,4.848993072605743e-21,5.6690128784711005e-15,1.5479122743903726e-08,3.27528033001062e-12,7.081530023867398e-10,9.849164881563185e-13
9.615470663803164e-07,0.10924808674370724,5.831168037972448e-06,0.938,0.0,0.0,0.0692472905632049,0.009633434833612325,0.04999922628147144,7.07030964103285e-07,6.076882622776412e-10,0.001998103706673706,8.438579371477309e-16,5.681969619921953e-15,5.113739968323992e-07,2.0955835127551803e-09,0.0007333162881148225,3.084061442956468e-07,5.819151957848687e-08,1.616801779535152e-08,1.3766783992181056e-07,3.697518373027704e-10,4.856344055420082e-21,5.6772053352561414e-15,1.5492405479834018e-08,3.2777845907200663e-12,7.086991861759093e-10,9.859756541954551e-13
9.620833035377981e-07,0.10924808674370724,5.82902451671838e-06,0.938,0.0,0.0,0.06924689854528504,0.009633236274108586,0.04999922939819155,7.07649291359775e-07,6.084765944963229e-10,0.0019981023069332838,8.453627070555062e-16,5.6912151114106445e-15,5.113711337739641e-07,2.0973925517176988e-09,0.0007337102569649148,3.0850488953791165e-07,5.8211934179378355e-08,1.6167943031997273e-08,1.3771524401074596e-07,3.697817691132885e-10,4.86370232576922e-21,5.685405395012413e-15,1.5505691681012548e-08,3.280289829599916e-12,7.092455894973946e-10,9.870353559027725e-13
9.626195406952798e-07,0.10924808674370724,5.826883771156488e-06,0.938,0.0,0.0,0.06924650653711749,0.009633037720946008,0.04999923251469855,7.082680270214138e-07,6.092656099684701e-10,0.001998100906432772,8.468697482710729e-16,5.7004717248771205e-15,5.113682707852747e-07,2.0992020781812864e-09,0.0007341042133509967,3.0860360273390443e-07,5.823233888654538e-08,1.6167868237266165e-08,1.3776261845010484e-07,3.6981164085346733e-10,4.871067882361985e-21,5.693613058931021e-15,1.5518981336979285e-08,3.282796044775202e-12,7.097922119536639e-10,9.880955932216742e-13
9.631557778527616e-07,0.10924808674370724,5.8247457977937236e-06,0.938,0.0,0.0,0.06924611453870687,0.009632839174124297,0.049999235630993975,7.08887171101892e-07,6.100553088783312e-10,0.0019980995051723212,8.48379063014068e-16,5.709739465156028e-15,5.113654078660457e-07,2.101012090747303e-09,0.0007344981572721256,3.08702283733171e-07,5.82527337024957e-08,1.6167793411047368e-08,1.3780996322606374e-07,3.69841452405687e-10,4.8784407239446935e-21,5.701828328214949e-15,1.5532274437309768e-08,3.2853032343755975e-12,7.103390531479693e-10,9.891563660956902e-13
