Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52)
2.5742753981871313e-14,0.054700809901540644,6.667599379634648e-12,0.938,0.0,0.0,0.03504293015403099,0.009999999999490744,0.0499999993258113,4.359387295493282e-79,1.4992483461674782e-68,0.001999999965598968,2.7011594618420298e-105,1.394466449999603e-86,6.741794089076226e-10,3.7103167943420896e-51,1.018519155770525e-12,1.705011564531692e-35,9.298546711753346e-15,2.774273160331464e-11,6.658300832849818e-12,5.8511033549840895e-25,2.6263089939849183e-101,1.5436369598039306e-71,2.0143489254314742e-48
3.479243173235622e-14,0.054700809901540644,9.011545311046936e-12,0.938,0.0,0.0,0.03504292990231258,0.009999999999311717,0.04999999908888823,1.6675086529472199e-77,9.932407077290654e-68,0.0019999999535056257,3.9255005794373046e-104,1.3506647841686917e-85,9.110992022375656e-10,1.9674363850918704e-50,1.3765721401180572e-12,4.2234675920049604e-35,1.2567382952514958e-14,3.749539697912878e-11,8.998977927915264e-12,1.0731528217980273e-24,3.4060625070237015e-100,1.263139562541673e-70,8.794518037255793e-48
4.384210948284112e-14,0.054700809901540644,1.1355491196019424e-11,0.938,0.0,0.0,0.035042929650637426,0.00999999999913269,0.04999999885200837,6.09520443895423e-77,4.204945981851861e-67,0.00199999994141233,3.33922992046122e-103,7.841209334832453e-85,1.147975794626921e-09,7.049123214956833e-50,1.7346251193514569e-12,8.478115558376277e-35,1.583621909447965e-14,4.724801556389653e-11,1.1339654976567958e-11,1.7109290397042482e-24,2.6559396835504644e-99,6.449572404122247e-70,2.710980499527857e-47
5.2891787233326025e-14,0.054700809901540644,1.369943703452437e-11,0.938,0.0,0.0,0.03504292939900552,0.009999999998953664,0.0499999986151717,1.3207007647166102e-76,1.3793483655935873e-66,0.0019999999293190815,2.0690924686312617e-102,3.4260424608829106e-84,1.3848091939531814e-09,2.0089443615183087e-49,2.0926780934808757e-12,1.4934471274678813e-34,1.9105055128227627e-14,5.700058735786332e-11,1.368033197877103e-11,2.500205049329841e-24,1.5182800801845385e-98,2.5270667137459946e-69,6.789725881039324e-47
6.194146498381093e-14,0.054700809901540644,1.6043382826534017e-11,0.938,0.0,0.0,0.03504292914741683,0.009999999998774637,0.04999999837837822,2.299488756804831e-76,3.80972703165999e-66,0.0019999999172258796,1.0084769108299131e-101,1.2293001173235912e-83,1.6215994080923636e-09,4.902523957096186e-49,2.4507310625164643e-12,2.406409481065436e-34,2.2373891044339092e-14,6.675311236127459e-11,1.6021008934487607e-11,3.442746908816196e-24,6.803644738617156e-98,8.199821857224844e-69,1.4766656047580545e-46
8.004082048478073e-14,0.054700809901540644,2.073127427095639e-11,0.938,0.0,0.0,0.03504292864436912,0.009999999998416585,0.049999997904920775,5.436215935325629e-76,2.1075339792629934e-65,0.0019999998930396163,1.8461246820891437e-100,1.1822130498960038e-82,2.0950503123066523e-09,2.148653774275677e-48,3.1668369853467557e-12,5.225776387426233e-34,2.891156248597336e-14,8.625802199741205e-11,2.070236270631377e-11,5.7946924005280695e-24,9.293184287962371e-97,6.1785294161289364e-68,5.255866303987693e-46
9.814017598575054e-14,0.054700809901540644,2.54191655290645e-11,0.938,0.0,0.0,0.03504292814149426,0.009999999998058532,0.04999999743163599,1.4939119867691484e-75,8.251524008768698e-65,0.0019999998688535405,1.5155123703455653e-99,6.731509260191111e-82,2.5683285702488937e-09,7.017814157655223e-48,3.882942887923534e-12,9.695113396319438e-34,3.544923334402422e-14,1.0576274447427216e-10,2.5383716291751468e-11,8.780893952367968e-24,6.537036719321416e-96,2.961711887970945e-67,1.448275020425473e-45
1.1623953148672034e-13,0.054700809901540644,3.0107056600636283e-11,0.938,0.0,0.0,0.035042927638792166,0.00999999999770048,0.04999999695852378,4.0736291171065276e-75,2.5749301509109994e-64,0.001999999844667652,8.581736170182564e-99,2.829704752218874e-81,3.0414342448750433e-09,1.8834826622778766e-47,4.599048770328003e-12,1.6213209164600123e-33,4.198690354313345e-14,1.2526727979381802e-10,3.006506969050568e-11,1.2415479995374171e-23,3.2920031543735604e-95,1.0842353160679095e-66,3.365518835158043e-45
1.3433888698769015e-13,0.054700809901540644,3.4794947485449654e-11,0.938,0.0,0.0,0.03504292713626278,0.009999999997342428,0.04999999648558409,1.0567913130115308e-74,6.850816540948056e-64,0.0019999998204819507,3.8438551740752936e-98,9.73225382650906e-81,3.5143673991182045e-09,4.396209120772193e-47,5.315154632641359e-12,2.5188357927830603e-33,4.852457300794283e-14,1.4477162795801277e-10,3.474642290228137e-11,1.6712578960508736e-23,1.333534595818898e-94,3.313440077280563e-66,6.927409496259508e-45
1.705375979896298e-13,0.054700809901540644,4.417072869391269e-11,0.938,0.0,0.0,0.03504292613172187,0.009999999996626322,0.04999999554022201,5.7169839093638525e-74,3.6296336522234193e-63,0.00199999977211111,6.434943191897151e-97,8.868409329622413e-80,4.459716398073757e-09,1.817438784898593e-46,6.7473662973195245e-12,5.2190723981687225e-33,6.159990943322892e-14,1.8377976282820093e-10,4.410912876371699e-11,2.735082937835085e-23,1.602692878062994e-93,2.2880850094487086e-65,2.2893596782048703e-44
2.4293501999350906e-13,0.054700809901540644,6.292228885996427e-11,0.938,0.0,0.0,0.03504292412470977,0.00999999999519411,0.04999999365156534,7.673642949695923e-73,4.64195595526451e-62,0.0019999996753716767,5.008960463415215e-95,2.801523288581332e-78,6.348346917904267e-09,1.5375366503984717e-45,9.611789389155002e-12,1.5470940673450623e-32,8.77505701564388e-14,2.617937867907339e-10,6.283453822986275e-11,5.719913609718931e-23,6.947035756216697e-92,4.369566688846408e-64,1.3578092769354369e-43
3.0809269979700036e-13,0.054700809901540644,7.979869043368741e-11,0.938,0.0,0.0,0.035042922320755635,0.00999999999390512,0.04999999195412851,4.059426335913086e-72,2.330132886554476e-61,0.001999999588308749,5.150504443649061e-94,2.031456799641016e-77,8.045760209785955e-09,6.23504538465502e-45,1.218976990458706e-11,3.226403750898498e-32,1.112861476832497e-13,3.320038482561946e-10,7.968740416380722e-11,9.445295667712469e-23,6.524302239676193e-91,2.6968953736812116e-63,4.4547613774871206e-43
3.7325037960049166e-13,0.054700809901540644,9.667508955649893e-11,0.938,0.0,0.0,0.03504292051903117,0.00999999999261613,0.04999999025891892,1.5781167081523916e-71,8.575592245959697e-61,0.001999999501248249,3.6633060904529965e-93,1.029870121747218e-76,9.740946264463112e-09,1.9265602445597797e-44,1.476775017079104e-11,5.863101109089602e-32,1.348217053411142e-13,4.022114844579428e-10,9.654026763396627e-11,1.4223385084232457e-22,4.045981048318407e-90,1.1699542955654384e-62,1.161846809338791e-42
4.3840805940398296e-13,0.054700809901540644,1.1355148621802721e-10,0.938,0.0,0.0,0.035042918719533446,0.009999999991327141,0.04999998856593365,4.961325656880138e-71,2.552862428741516e-60,0.001999999414190177,1.9338153100339362e-92,4.031573196193795e-76,1.143390800436717e-08,4.957091421769935e-44,1.7345730191553805e-11,9.706108504769713e-32,1.5835723961411667e-13,4.724166954875366e-10,1.1339312862656483e-10,2.012009936689352e-22,1.9361133900176953e-89,4.0457857671615236e-62,2.5966615205759454e-42
5.035657392074743e-13,0.054700809901540644,1.304278804078978e-10,0.938,0.0,0.0,0.035042916922259554,0.009999999990038151,0.04999998687516978,1.3402155135442704e-70,6.542976643803334e-60,0.0019999993271345327,8.251340590367042e-92,1.317179771608843e-75,1.312464834809447e-08,1.11930733446605e-43,1.9923709970661794e-11,1.5020988555706106e-31,1.8189274698634373e-13,5.426194814365244e-10,1.3024598712782503e-10,2.7201355992875948e-22,7.551040288224851e-89,1.185242772902532e-61,5.1939061576702307e-42
5.687234190109656e-13,0.054700809901540644,1.4730427211573348e-10,0.938,0.0,0.0,0.03504291512720656,0.009999999988749161,0.04999998518662438,3.2281538545230045e-70,1.4988602200967581e-59,0.001999999240081316,2.995080769386313e-91,3.7572595445390553e-75,1.4813170210411997e-08,2.2905681534898512e-43,2.2501689511901002e-11,2.209008510385145e-31,2.054282239418851e-13,6.128198423964463e-10,1.4709884312396627e-10,3.553307240957105e-22,2.5166568085942683e-88,3.0607064666162047e-61,9.554085836496682e-42
6.338810988144569e-13,0.054700809901540644,1.6418066133115414e-10,0.938,0.0,0.0,0.035042913334371574,0.009999999987460172,0.04999998350029455,7.105880129205065e-70,3.1450394934828417e-59,0.001999999153030526,9.558546557913119e-91,9.629791298368537e-75,1.6499476502262467e-08,4.3399230517543014e-43,2.5079668819056986e-11,3.1212667020963693e-31,2.289636669648347e-13,6.830177784588329e-10,1.6395169660120514e-10,4.518116603433478e-22,7.400584522509612e-88,7.15204555538584e-61,1.6458866107628736e-41
7.641964584214395e-13,0.054700809901540644,1.9793343224321643e-10,0.938,0.0,0.0,0.035042909755343986,0.009999999984882192,0.04999998013426998,2.8086808539804353e-69,1.133968455950328e-58,0.0019999989789362287,7.485681330391801e-90,4.985651576574389e-74,1.9865453999239595e-08,1.3069682949583489e-42,3.023562674625933e-11,5.690080232358768e-31,2.760344371493616e-13,8.23406376257078e-10,1.9765739594382786e-10,6.8690154425218805e-22,4.903765423868715e-87,3.1174906251533435e-60,4.207806923576089e-41
8.945118180284221e-13,0.054700809901540644,2.3168619306098857e-10,0.938,0.0,0.0,0.03504290618515356,0.009999999982304213,0.04999997677707286,9.007928062337075e-69,3.343299710304327e-58,0.0019999988048516404,4.077934841360847e-89,1.981761103821698e-73,2.3222604050265875e-08,3.307171896612031e-42,3.539158378254446e-11,9.482339111239305e-31,3.2310502941280094e-13,9.637852755633255e-10,2.3136308504537037e-10,9.825565989107625e-22,2.357976011029735e-86,1.0736745088388943e-59,9.28701313547184e-41
1e-12,0.054700809901540644,2.5900850115345565e-10,0.938,0.0,0.0,0.035042903301598205,0.009999999980217384,0.04999997406592503,2.0658395845770102e-68,7.189691237880002e-58,0.0019999986639400837,1.3502202324914762e-88,5.2527091629918e-73,2.5933713762965318e-08,6.380065109867334e-42,3.956524722021016e-11,1.3654202793659456e-30,3.61207765134081e-13,1.077412628202655e-09,2.5864728921650864e-10,1.2698577792083722e-21,7.174202775852931e-86,2.572814080451188e-59,1.6279081962617494e-40
1.0248271776354047e-12,0.054700809901540644,2.6543894370132956e-10,0.938,0.0,0.0,0.035042902623777135,0.009999999979726237,0.049999973428680025,2.4794545338882574e-68,8.506447452682514e-58,0.00199999863077676,1.7449396738364996e-88,6.495336534996432e-73,2.6570949805713496e-08,7.371754569916037e-42,4.054753995818106e-11,1.4799850021054679e-30,3.7017541562816567e-13,1.104154477109498e-09,2.6506876379546515e-10,1.3440502065803346e-21,9.124447736373454e-86,3.1151391223011066e-59,1.842015182456626e-40
1.28545789684937e-12,0.054700809901540644,3.3294441411693285e-10,0.938,0.0,0.0,0.03504289552737405,0.009999999974570283,0.04999996675821496,1.4034065592751951e-67,4.086121793259228e-57,0.001999998282656121,2.6899376930473597e-87,5.162446370286842e-72,3.3241320727937285e-08,2.8031197194187754e-41,5.0859449848547855e-11,3.136051473725087e-30,4.643154574076026e-13,1.3848637898485908e-09,3.32480089799622e-10,2.2856465846773045e-21,1.002706984883117e-84,1.903836321835422e-58,5.7774012264150905e-40
1.5115527701407933e-12,0.054700809901540644,3.915047865359633e-10,0.938,0.0,0.0,0.03504288939964707,0.00999999997009754,0.049999960999954005,4.8532538730474475e-67,1.2476451158408942e-56,0.001999997980695956,1.5882478243886635e-86,2.1711948330938403e-71,3.8999500015720724e-08,7.265781808396282e-41,5.980493913964783e-11,5.406622282899861e-30,5.459801887383981e-13,1.6283452532439646e-09,3.9095879194304715e-10,3.3655432260853295e-21,5.151142984677936e-84,6.823517447906014e-58,1.3105485226047156e-39
1.7376476434322165e-12,0.054700809901540644,4.500651271324058e-10,0.938,0.0,0.0,0.03504288329812426,0.009999999965624798,0.04999995526786796,1.4232829940962822e-66,3.250593715122314e-56,0.001999997678765004,7.399940384083375e-86,7.43156216059112e-71,4.4731504386794406e-08,1.6453591056862034e-40,6.87504262711827e-11,8.686632243488922e-30,6.276438989433703e-13,1.8717975352133704e-09,4.494374613520202e-10,4.7187864409815824e-21,2.1163700661694557e-83,2.037645954733506e-57,2.6548947294441648e-39
1.9637425167236397e-12,0.054700809901540644,5.086254354706422e-10,0.938,0.0,0.0,0.035042877222686626,0.009999999961152058,0.049999949561837856,3.6849229415511445e-66,7.514539846374063e-56,0.0019999973768632636,2.841340254303648e-85,2.1757874887662124e-70,5.043745282402803e-08,3.3653391750978328e-40,7.769591140100682e-11,1.3228158716833935e-29,7.093064411352328e-13,2.115220639574784e-09,5.079160974487436e-10,6.372916737295248e-21,7.33343323645355e-83,5.308841162455344e-57,4.938101761531196e-39
2.189837390015063e-12,0.054700809901540644,5.671857111146584e-10,0.938,0.0,0.0,0.03504287117321573,0.00999999995667932,0.049999943881745244,8.662476732271295e-66,1.5835978886997012e-55,0.001999997074990731,9.458300042184644e-85,5.661797774718213e-70,5.611746376942221e-08,6.358335170957872e-40,8.664139468690973e-11,1.93117398564831e-29,7.909676684302341e-13,2.3586145701448913e-09,5.663946996550289e-10,8.355474573067835e-21,2.2274414427219647e-82,1.2450069558448776e-56,8.591904192141779e-39
2.415932263306486e-12,0.054700809901540644,6.257459536280473e-10,0.938,0.0,0.0,0.03504286514959366,0.009999999952206583,0.04999993822747223,1.8841254406758147e-65,3.0988987809665945e-55,0.001999996773147403,2.8113787333378855e-84,1.3413547982553484e-69,6.17716551265808e-08,1.1272867534932694e-39,9.558687628661591e-11,2.72470985849894e-29,8.726274339486955e-13,2.601979330739096e-09,6.248732673922989e-10,1.0694000355332705e-20,6.087546318538306e-82,2.683936309129522e-56,1.4168936090611827e-38
2.6420271365979092e-12,0.054700809901540644,6.843061625740071e-10,0.938,0.0,0.0,0.03504285915170306,0.009999999947733849,0.049999932598901425,3.8436421994629805e-65,5.706823113910572e-55,0.0019999964713332753,7.615980850352987e-84,2.943049903885405e-69,6.740014426315548e-08,1.8970448752564285e-39,1.0453235635778448e-10,3.737386166789947e-29,9.54285590815548e-13,2.845314925171524e-09,6.833518000815896e-10,1.3416034439017207e-20,1.5250705924545065e-81,5.399494868797649e-56,2.2359845806626357e-38
2.8681220098893324e-12,0.054700809901540644,7.428663375153467e-10,0.938,0.0,0.0,0.03504285317942707,0.009999999943261116,0.049999926995916,7.429756008771769e-65,9.989527854451544e-55,0.0019999961695483463,1.9087201586670967e-83,6.055740089432753e-69,7.300304801328522e-08,3.056423888549147e-39,1.1347783505800903e-10,5.006228040682011e-29,1.0359419921608666e-12,3.0886213572550205e-09,7.418302971435527e-10,1.6549117125835102e-20,3.551803717335339e-81,1.0252493347822004e-55,3.4011029809525175e-38
3.3203117564721788e-12,0.054700809901540644,8.599865836334574e-10,0.938,0.0,0.0,0.03504284131125426,0.009999999934315652,0.049999915866236644,2.4429603740884192e-64,2.70841713950519e-54,0.001999995566066069,1.0252447005862747e-82,2.2076928212321886e-68,8.413256403768719e-08,7.140580323759887e-39,1.313687889756708e-10,8.47625228647444e-29,1.1992489408361347e-12,3.575146749620253e-09,8.587871820661953e-10,2.415858924310414e-20,1.6374113785212411e-80,3.2197986605934147e-55,7.197074548628794e-38
3.72728252839674e-12,0.054700809901540644,9.65394684450116e-10,0.938,0.0,0.0,0.03504283071633947,0.009999999926264738,0.049999905935866,6.30687598460399e-64,5.943396061355363e-54,0.0019999950230318443,3.8125810177427063e-82,6.111119802101266e-68,9.406278768016307e-08,1.393101513993085e-38,1.474706443925649e-10,1.2912040984565265e-28,1.3462177174854048e-12,4.012919905740098e-09,9.640482508313056e-10,3.2689183549851134e-20,5.440714074051698e-80,7.93009105906613e-55,1.303117538015659e-37
4.134253300321302e-12,0.054700809901540644,1.0708026682749382e-09,0.938,0.0,0.0,0.03504282020262313,0.00999999991821383,0.04999989608659913,1.4858947725692875e-63,1.2003899332922663e-53,0.0019999944800921706,1.2371472504426693e-81,1.51902104259321e-67,1.0391190754563879e-07,2.5323061888063217e-38,1.635724978154716e-10,1.890119754181868e-28,1.4931785224155736e-12,4.450598635088832e-09,1.0693091951365323e-09,4.297987955470033e-20,1.5970757052099236e-79,1.775642677241563e-54,2.2215479693723117e-37
4.5412240722458644e-12,0.054700809901540644,1.1762105325443332e-09,0.938,0.0,0.0,0.03504280976944284,0.009999999910162928,0.04999988631777364,3.248439344608431e-63,2.2666687998829735e-53,0.0019999939372470294,3.5878429448912237e-81,3.4591853720632763e-67,1.1368058603680034e-07,4.346739238588763e-38,1.796743501610721e-10,2.677986893454871e-28,1.6401304993378234e-12,4.8881829598572716e-09,1.1745700115895256e-09,5.519129022810477e-20,4.240515397873099e-79,3.680567075313823e-54,3.6063426516439426e-37
4.9481948441704266e-12,0.054700809901540644,1.2816182746907528e-09,0.938,0.0,0.0,0.03504279941614156,0.009999999902112032,0.04999987662873253,6.674651993589301e-63,4.0488201890150205e-53,0.001999993394496402,9.502974923886471e-81,7.331326689405083e-67,1.2336948014624425e-07,7.11624268722721e-38,1.9577620234533877e-10,3.6922091858555595e-28,1.7870727920600492e-12,5.325672902223091e-09,1.2798306967940857e-09,6.948402789393515e-20,1.0370236626324221e-78,7.159125655022976e-54,5.6214913906021715e-37
5.355165616094989e-12,0.054700809901540644,1.3870258921427212e-09,0.938,0.0,0.0,0.03504278914206768,0.00999999989406114,0.049999867018824175,1.301438755395209e-62,6.902548117254646e-53,0.0019999928518402697,2.3342072778080274e-80,1.4631014597736246e-66,1.3297924150067762e-07,1.1196161257094961e-37,2.118780552835305e-10,4.974115298992381e-28,1.934004544496974e-12,5.763068484350888e-09,1.385091247350204e-09,8.601870420853497e-20,2.366961549145146e-78,1.320188383020376e-53,8.46799981559526e-37
5.762136388019551e-12,0.054700809901540644,1.49243338232487e-09,0.938,0.0,0.0,0.03504277894657484,0.00999999988601025,0.04999985748740227,2.4260275255627267e-62,1.1309250376094465e-52,0.0019999923092786126,5.378146070994781e-80,2.774322658429605e-66,1.4251051640474447e-07,1.7028668899025417e-37,2.2797990989018742e-10,6.569094902847488e-28,2.080924900680259e-12,6.200369728392245e-09,1.490351659854106e-09,1.0495593013976372e-19,5.093523614538259e-78,2.326364406303273e-53,1.2388457608907127e-36
6.169107159944113e-12,0.054700809901540644,1.5978407426579703e-09,0.938,0.0,0.0,0.03504276882902205,0.009999999877959367,0.0499998480338258,4.3492526584466665e-62,1.7905292244806274e-52,0.0019999917668114134,1.1726506432246324e-79,5.033839901617678e-66,1.5196394588449783e-07,2.515467808849397e-37,2.44081767079126e-10,8.526734675182976e-28,2.2278330047686093e-12,6.637576656485782e-09,1.595611930898294e-09,1.2645631594601345e-19,1.0416846929899297e-77,3.9418782784405975e-53,1.7671805421981197e-36
6.576077931868675e-12,0.054700809901540644,1.703247970558964e-09,0.938,0.0,0.0,0.03504275878877346,0.00999999986990849,0.04999983865745895,7.534615630372784e-62,2.7515162569222464e-52,0.001999991224438653,2.4365711419361116e-79,8.78949372931925e-66,1.6134016573050922e-07,3.6226334045411974e-37,2.6018362776343433e-10,1.0900954300935944e-27,2.3747280010578743e-12,7.074689290757228e-09,1.7008720570715865e-09,1.5068047115520062e-19,2.0376654811882555e-77,6.455103974133915e-53,2.4658297784173415e-36
