Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45),N2X(46)
0.0005345730172939094,0.07384695533935311,1.7906626750025412e-07,0.938,0.0,0.0,0.03080243441884829,0.0007413627685295465,0.05201271862379438,0.0006703605702280926,6.463572872010815e-10,0.000657464184885559,8.295580502874018e-13,3.158885764192995e-15,4.860484651711312e-07,4.0175939723225674e-08,0.016503849249492376,2.3775698778256928e-07,4.263214570717612e-08,3.03656720491065e-08,4.42640081496264e-07,2.5231712229392825e-11,1.609789655821337e-19,3.968740334625752e-12,1.3707797276484863e-07,2.9350001655763245e-08,4.336403905594951e-07
0.0005352457916761418,0.07384695533935311,1.7896991436788285e-07,0.938,0.0,0.0,0.03080009973730177,0.0007394489120129319,0.0520142110577043,0.0006708579493663893,6.461324284681309e-10,0.0006564696634930279,8.288105436804968e-13,3.1584599494885535e-15,4.860255703768431e-07,4.015328389348839e-08,0.01650618467545834,2.3757128392472662e-07,4.2618765360388134e-08,3.0317444750996744e-08,4.4213838384983183e-07,2.5189728065566562e-11,1.6079730049657213e-19,3.967898678120316e-12,1.3699028837566162e-07,2.936722966214558e-08,4.3392783962238215e-07
0.0005359185660583742,0.07384695533935311,1.7887374447400415e-07,0.938,0.0,0.0,0.03079777321560152,0.0007375402846861521,0.05201570119350151,0.0006713545628507419,6.459067027947954e-10,0.0006554766736194157,8.280618353597549e-13,3.158027182885877e-15,4.860027807623424e-07,4.013060837074885e-08,0.016508511941091084,2.3738571667499024e-07,4.260538584892058e-08,3.026930311049973e-08,4.4163719477860054e-07,2.514782515183227e-11,1.6061560005491318e-19,3.9670494439077e-12,1.3690258479553394e-07,2.9384433607815877e-08,4.342148616502436e-07
0.0005365240630023835,0.07384695533935311,1.7878734783121658e-07,0.938,0.0,0.0,0.03079568629900445,0.0007358269778110004,0.05201704035357386,0.0006718008612653798,6.457028120782261e-10,0.0006545842903551392,8.273869797678983e-13,3.157631772409301e-15,4.859823597022232e-07,4.0110183698529565e-08,0.016510599526810988,2.3721882288778105e-07,4.2593345057208106e-08,3.022604872052891e-08,4.4118655903403575e-07,2.511018182751023e-11,1.6045204061935728e-19,3.966278681660885e-12,1.368236354845915e-07,2.93998966202726e-08,4.3447281691823157e-07
0.0005371295599463928,0.07384695533935311,1.787010988544818e-07,0.938,0.0,0.0,0.030793605947768154,0.0007341178819713761,0.05201837765727651,0.0006722465411991957,6.45498225874957e-10,0.0006536931442215526,8.267111681832525e-13,3.1572307742959212e-15,4.859620232136795e-07,4.0089743327259985e-08,0.01651268054677553,2.3705203963699605e-07,4.258130504335255e-08,3.0182863432845905e-08,4.407363344684054e-07,2.507260399832913e-11,1.602884547579498e-19,3.965501832571345e-12,1.367446712223864e-07,2.9415340205405253e-08,4.3473042732561904e-07
0.000537735056890402,0.07384695533935311,1.78614997187523e-07,0.938,0.0,0.0,0.030791532141113458,0.0007324129855713194,0.052019713107022116,0.000672691603455628,6.452929473579686e-10,0.0006528032336108902,8.260344087922155e-13,3.1568242090215757e-15,4.859417710028255e-07,4.0069287375698197e-08,0.01651475502176384,2.3688536686761847e-07,4.256926585458682e-08,3.0139747115196626e-08,4.4028652071920404e-07,2.5035091514732958e-11,1.6012484351035764e-19,3.964718920733605e-12,1.366656922880037e-07,2.9430764392392934e-08,4.349876933625533e-07
0.0005382146359057448,0.07384695533935311,1.785469053595666e-07,0.938,0.0,0.0,0.03078989423004848,0.0007310656086529625,0.052020769525184286,0.0006730436736318622,6.451298689124823e-10,0.0006520992627967037,8.254977196657668e-13,3.1564982547988218e-15,4.859257900183676e-07,4.005307442377178e-08,0.016516393461896987,2.3675343340348196e-07,4.255973092824115e-08,3.010564604034067e-08,4.399305406458913e-07,2.5005426328328864e-11,1.5999523919640173e-19,3.96409453488962e-12,1.366031274251223e-07,2.944296724905335e-08,4.351912147992085e-07
0.0005386942149210876,0.07384695533935311,1.7847890554492509e-07,0.938,0.0,0.0,0.03078826040135475,0.0007297208531946884,0.05202182478301104,0.0006733953572221563,6.449663597075087e-10,0.0006513960652588917,8.249604451018474e-13,3.1561688310635557e-15,4.859098615751783e-07,4.0036851830627876e-08,0.016518027819411227,2.3662156918583925e-07,4.2550196572660947e-08,3.007158808435431e-08,4.3957481788374083e-07,2.4975801967904537e-11,1.5986562011742963e-19,3.963466372675294e-12,1.3654055366971295e-07,2.9455157969350485e-08,4.353945207513758e-07
0.0005391737939364304,0.07384695533935311,1.784109975683578e-07,0.938,0.0,0.0,0.0307866306448068,0.0007283787134860143,0.05202287888169785,0.0006737466546246137,6.448024213049763e-10,0.0006506936402008083,8.244225891226863e-13,3.1558359479195454e-15,4.858939855286844e-07,4.002061965464509e-08,0.016519658104532,2.3648977418734735e-07,4.254066281111547e-08,3.003757318199125e-08,4.392193522534577e-07,2.494621835985204e-11,1.59735986782916e-19,3.9628344459679935e-12,1.364779711587551e-07,2.9467336567681514e-08,4.355976114613841e-07
0.0005396533729517732,0.07384695533935311,1.78343181255136e-07,0.938,0.0,0.0,0.030785004950208167,0.0007270391838314396,0.052023931822439216,0.0006740975662370127,6.446380552625283e-10,0.0006499919868264596,8.238841557372224e-13,3.1554996154499526e-15,4.858781617347384e-07,4.000437795401784e-08,0.01652128432745573,2.363580483806613e-07,4.25311296668156e-08,3.000360126814268e-08,4.388641435759413e-07,2.4916675430766947e-11,1.5960633970025118e-19,3.9621987666172494e-12,1.3641538002873419e-07,2.9479503058414063e-08,4.3580048717120674e-07
0.000540132951967116,0.07384695533935311,1.782754564310461e-07,0.938,0.0,0.0,0.03078338330739127,0.0007257022585503971,0.05202498360642865,0.0006744480924568073,6.444732631335337e-10,0.0006492911043405016,8.233451489411395e-13,3.1551598437173546e-15,4.858623900496145e-07,3.998812678675633e-08,0.01652290649834997,2.362263917384303e-07,4.2521597162877146e-08,2.9969672277836367e-08,4.3850919167232277e-07,2.48871731074471e-11,1.5947667937475395e-19,3.961559346445022e-12,1.3635278041564081e-07,2.9491657455886324e-08,4.360031481224637e-07
0.0005406125309824587,0.07384695533935311,1.782078229224128e-07,0.938,0.0,0.0,0.03078176570621731,0.000724367931977204,0.05202603423485866,0.0006747982336811261,6.443080464671003e-10,0.000648590991948242,8.228055727169014e-13,3.154816642763771e-15,4.858466703300081e-07,3.997186621068804e-08,0.016524524627353477,2.3609480423330353e-07,4.25120653223254e-08,2.993578614623636e-08,4.381544963639687e-07,2.485771131689232e-11,1.593470063096796e-19,3.960916197245663e-12,1.362901724549762e-07,2.950379977440711e-08,4.36205594556421e-07
0.0005410921099978015,0.07384695533935311,1.7814028055608247e-07,0.938,0.0,0.0,0.03078015213657619,0.0007230361984610121,0.05202708370892083,0.0006751479903067731,6.441424068080859e-10,0.0006478916488556388,8.222654310337852e-13,3.1544700226106856e-15,4.858310024330355e-07,3.995559628345869e-08,0.01652613872457631,2.3596328583793227e-07,4.250253416809992e-08,2.990194280864258e-08,4.378000574724608e-07,2.4828289986303558e-11,1.592173210062286e-19,3.96026933078597e-12,1.3622755628175492e-07,2.951593002825607e-08,4.3640782671399274e-07
0.000542051268028487,0.07384695533935311,1.7800546856034084e-07,0.938,0.0,0.0,0.030776937051594948,0.00072038048807012,0.05202917919870296,0.0006758463513476409,6.43809864670573e-10,0.0006464952673964912,8.211834671023085e-13,3.1537665646894233e-15,4.857998215375461e-07,3.992302860519032e-08,0.016529354863977386,2.3570045626704975e-07,4.248347400993252e-08,2.9834384257350167e-08,4.37091948227435e-07,2.4769568414826697e-11,1.5895791567875243e-19,3.95896449301542e-12,1.3610229983526619e-07,2.954015439891129e-08,4.368116491618784e-07
0.0005430104260591724,0.07384695533935311,1.7787101906905167e-07,0.938,0.0,0.0,0.030773737972136866,0.0007177350824657772,0.052031270085287906,0.0006765431787473413,6.43475648995329e-10,0.0006451019536237464,8.20099288638524e-13,3.1530495497156767e-15,4.857688462284171e-07,3.9890424209491336e-08,0.016532554996863586,2.3543790280696896e-07,4.246441687010425e-08,2.9766996109059945e-08,4.3638486251438347e-07,2.4711007814611352e-11,1.5869846736105892e-19,3.957644926718966e-12,1.3597701214658892e-07,2.9564330681508143e-08,4.3721461738641823e-07
0.0005439695840898579,0.07384695533935311,1.777369307157293e-07,0.938,0.0,0.0,0.030770554818344134,0.000715099936970283,0.05203335637817295,0.0006772384756686052,6.431397719894643e-10,0.0006437117012085096,8.190129269254759e-13,3.152319057124561e-15,4.857380753775474e-07,3.9857783551021996e-08,0.016535739203092488,2.3517562523886705e-07,4.244536292893707e-08,2.96997778510201e-08,4.3567879891402343e-07,2.465260761041722e-11,1.5843897998942633e-19,3.956310725044914e-12,1.3585169427843987e-07,2.9588458989241633e-08,4.3761673330232705e-07
0.0005449287421205434,0.07384695533935311,1.7760320214211238e-07,0.938,0.0,0.0,0.030767387510808705,0.000712475007138643,0.052035438086839685,0.0006779322452689629,6.428022457932471e-10,0.0006423245038323023,8.179244130385326e-13,3.151575166024983e-15,4.857075078634175e-07,3.9825107081583075e-08,0.01653890756207188,2.3491362334392983e-07,4.242631236535529e-08,2.9632728972613044e-08,4.349737560106205e-07,2.459436723014469e-11,1.5817945746791246e-19,3.9549619807059766e-12,1.3572634728590228e-07,2.9612539434848888e-08,4.380179988187651e-07
0.0005458879001512288,0.07384695533935311,1.7746983199809424e-07,0.938,0.0,0.0,0.030764235970569234,0.000709860248757043,0.05203751522075409,0.0006786244907007443,6.424630824804806e-10,0.0006409403551870631,8.168337778464802e-13,3.1508179552004308e-15,4.856771425710448e-07,3.979239525013423e-08,0.016542060152762873,2.346518969033541e-07,4.240726535689743e-08,2.9565848965342535e-08,4.342697323919946e-07,2.4536286104810648e-11,1.579199036685762e-19,3.9535987859809855e-12,1.356009722164829e-07,2.9636572130612436e-08,4.3841841583936465e-07
0.0005478062162125998,0.07384695533935311,1.7720416163881574e-07,0.938,0.0,0.0,0.030757979878348368,0.0007046610706355729,0.05204165580211152,0.000680004421641901,6.41779892470437e-10,0.0006381811789093296,8.146462659957921e-13,3.149263887888039e-15,4.856170142240572e-07,3.9726867282945046e-08,0.01654831834290846,2.3412926951014257e-07,4.236918270862916e-08,2.9432593540755673e-08,4.3286473737805283e-07,2.4420599358462452e-11,1.574007175660008e-19,3.950829412328795e-12,1.353501419994699e-07,2.9684494719484772e-08,4.392167119801038e-07
0.0005497245322739707,0.07384695533935311,1.7693990899769695e-07,0.938,0.0,0.0,0.030751785918810906,0.0006995020534617915,0.052045778197660215,0.0006813782936067183,6.410902972346881e-10,0.0006354341221191487,8.124506342332978e-13,3.14765747897734e-15,4.855576815457692e-07,3.9661203184993473e-08,0.01655451439639804,2.3360774130919265e-07,4.2331116377074664e-08,2.9300007551229405e-08,4.3146380264541814e-07,2.4305542880925086e-11,1.5688145202659977e-19,3.9480033337054225e-12,1.3509921185804968e-07,2.973222764514762e-08,4.4001163684407615e-07
0.0005516428483353416,0.07384695533935311,1.7667706356093487e-07,0.938,0.0,0.0,0.03074565347604258,0.000694382851694896,0.05204988248256483,0.0006827461316266516,6.4039439100897e-10,0.0006326991347269985,8.102471221828303e-13,3.1459993471031288e-15,4.854991358471291e-07,3.9595406447520694e-08,0.01656064892914412,2.3308731055098065e-07,4.229306773362068e-08,2.9168087003861482e-08,4.3006691702351255e-07,2.4191112230097233e-11,1.5636213689739185e-19,3.9451212728938725e-12,1.3484818990524766e-07,2.9779771789818554e-08,4.408032054640853e-07
0.0005535611643967125,0.07384695533935311,1.7641561493912402e-07,0.938,0.0,0.0,0.030739581940992168,0.0006893031233506941,0.05205396873173995,0.0006841079606499835,6.396922670010889e-10,0.000629976166809957,8.080359662664465e-13,3.1442901057711853e-15,4.85441368539469e-07,3.952948051804066e-08,0.016566722550196235,2.3256797548666824e-07,4.2255038128406134e-08,2.903682793848007e-08,4.286740693976516e-07,2.407730301148678e-11,1.5584280153442665e-19,3.9421839458968565e-12,1.3459708413823023e-07,2.982712802874255e-08,4.4159143278704727e-07
0.0005554794804580835,0.07384695533935311,1.7615555286529897e-07,0.938,0.0,0.0,0.030733570711379794,0.0006842625299557043,0.05205803701985001,0.0006854638055418496,6.389840174024627e-10,0.0006272651686116529,8.058173997384535e-13,3.142530363384619e-15,4.853843711331503e-07,3.946342880090169e-08,0.01657273586183266,2.3204973436826153e-07,4.221702889062817e-08,2.8906226427252323e-08,4.272852487087261e-07,2.3964110877486785e-11,1.553234748095924e-19,3.939192061990316e-12,1.3434590244003589e-07,2.9874297230289325e-08,4.423763336748217e-07
0.0005573977965194544,0.07384695533935311,1.7589686719301369e-07,0.938,0.0,0.0,0.030727619191606634,0.0006792607365019694,0.052062087421309536,0.0006868136910842656,6.38269733399524e-10,0.0006245660905422014,8.035916527191915e-13,3.14072072327047e-15,4.853281352362294e-07,3.9397254657840496e-08,0.016578689459650672,2.3153258544876877e-07,4.217904132884058e-08,2.8776278574299063e-08,4.259004439528711e-07,2.385153152666556e-11,1.5480418511733672e-19,3.936146323776802e-12,1.3409465258127881e-07,2.9921280256048965e-08,4.431579229050296e-07
0.0005593161125808253,0.07384695533935311,1.7563954789445472e-07,0.938,0.0,0.0,0.030721726792666115,0.0006742974114025738,0.052066120010283115,0.0006881576419761644,6.375495051849835e-10,0.0006218788831781312,8.013589522285701e-13,3.138861783706614e-15,4.852726525531443e-07,3.9330961408528226e-08,0.016584583932655435,2.3101652698234975e-07,4.2141076731247895e-08,2.8646980515315316e-08,4.245196441811311e-07,2.3739560703069275e-11,1.5428496038128833e-19,3.933047427238652e-12,1.338433422218227e-07,2.9968077960925827e-08,4.439362151718612e-07
0.0005612344286421963,0.07384695533935311,1.7538358505858806e-07,0.938,0.0,0.0,0.03071589293205643,0.0006693722264478714,0.052070134860685645,0.0006894956828334373,6.368234219689563e-10,0.000619203497262298,7.991195222193495e-13,3.136954137948873e-15,4.852179148834237e-07,3.926455233110784e-08,0.01659041986334736,2.305015572244563e-07,4.210313636599508e-08,2.8518328417196542e-08,4.2314283849912167e-07,2.3628194195537724e-11,1.53765828060786e-19,3.929896061790936e-12,1.3359197891242328e-07,3.001469119323086e-08,4.44711225086872e-07
0.0005631527447035672,0.07384695533935311,1.7512896888934152e-07,0.938,0.0,0.0,0.030710117033694626,0.0006644848567624213,0.05207413204618242,0.0006908278381889796,6.360915719899446e-10,0.0006165398837037866,7.968735836101659e-13,3.1349983742582997e-15,4.851639141204163e-07,3.919803066272385e-08,0.01659619782780811,2.2998767443196781e-07,4.206522148145135e-08,2.8390318477670814e-08,4.217700160666797e-07,2.3517427837032196e-11,1.5324681515731486e-19,3.926692910334171e-12,1.3334057009634301e-07,3.0061120794772456e-08,4.454829671797678e-07
0.0005650710607649381,0.07384695533935311,1.7487568970381965e-07,0.938,0.0,0.0,0.030704398527831977,0.0006596349807626114,0.05207811164018933,0.0006921541324927447,6.353540425256865e-10,0.0006138879935778044,7.946213543182947e-13,3.1329950759286584e-15,4.851106422500412e-07,3.913139960004425e-08,0.016601918395785214,2.2947487686332095e-07,4.202733330648959e-08,2.8262946924936423e-08,4.2040116609751226e-07,2.3407257503976028e-11,1.5272794822085122e-19,3.923438649306772e-12,1.330891231109379e-07,3.010736760094582e-08,4.4625145589918196e-07
0.000566989376826309,0.07384695533935311,1.7462373793055e-07,0.938,0.0,0.0,0.030698736850970736,0.000654822280114945,0.052082073715873006,0.0006934745901118008,6.346109199038712e-10,0.0006112477781255613,7.923630492921601e-13,3.1309448213140828e-15,4.850580913495581e-07,3.9064662299774315e-08,0.016607582130775247,2.289631627786316e-07,4.198947305076115e-08,2.8136210017305044e-08,4.190362778588373e-07,2.3297679115606886e-11,1.5220925335611876e-19,3.920133948737273e-12,1.328376451892148e-07,3.015343244082074e-08,4.4701670561343857e-07
0.00056890769288768,0.07384695533935311,1.7437310410776245e-07,0.938,0.0,0.0,0.03069313144578224,0.0006500464396949842,0.052086018346151036,0.0006947892353303946,6.33862289512722e-10,0.0006086191887541404,7.900988805435842e-13,3.1288481838569136e-15,4.850062535863575e-07,3.8997821879163344e-08,0.016613189590105815,2.2845253043981149e-07,4.195164190496577e-08,2.801010404285029e-08,4.176753406710199e-07,2.3188688633340767e-11,1.5169075622875552e-19,3.916779472296324e-12,1.325861434613634e-07,3.0199316137228006e-08,4.4777873061130855e-07
0.0005708260089490509,0.07384695533935311,1.741237788816985e-07,0.938,0.0,0.0,0.03068758176102627,0.0006453071475469349,0.05208994560369216,0.0006960980923500181,6.331082358114487e-10,0.0006060021770363613,7.878290571797766e-13,3.126705732115695e-15,4.849551212167692e-07,3.893088141650391e-08,0.016618741325016114,2.2794297811068e-07,4.1913841041117096e-08,2.788462531906161e-08,4.1631834390720504e-07,2.3080282060147705e-11,1.5117248207139528e-19,3.913375877348408e-12,1.3233462495626082e-07,3.024501950684416e-08,4.4853754510275283e-07
0.0005727443250104218,0.07384695533935311,1.7387575300495138e-07,0.938,0.0,0.0,0.03068208725147173,0.0006406040948438676,0.05209385556091656,0.0006974011852894822,6.323488423405725e-10,0.0006033966947106299,7.855537854350614e-13,3.1245180297932945e-15,4.849046865848919e-07,3.886384395162358e-08,0.016624237880736303,2.2743450405706943e-07,4.187607161280388e-08,2.7759770192503366e-08,4.149652769929439e-07,2.2972455439938495e-11,1.5065445568966282e-19,3.909923815003324e-12,1.3208309660295014e-07,3.02905433602752e-08,4.4929316321965804e-07
0.0005746626410717927,0.07384695533935311,1.7362901733483594e-07,0.938,0.0,0.0,0.030676647377818587,0.0006359369758485606,0.05209774828999601,0.0006986985381849932,6.315841917321209e-10,0.000600802693680782,7.832732687023434e-13,3.1222856357651723e-15,4.848549421214393e-07,3.879671248636953e-08,0.016629679796565572,2.2692710654692467e-07,4.1838334755446604e-08,2.7635535038479162e-08,4.1361612940581815e-07,2.286520485696268e-11,1.5013670146808426e-19,3.9064239301673905e-12,1.318315652320936e-07,3.033588850213861e-08,4.5004559901656167e-07
